State,County,County ID,Tract
Georgia,Stewart County,13259,13259950100
Georgia,Sumter County,13261,13261950300
Georgia,Sumter County,13261,13261950600
Georgia,Sumter County,13261,13261950700
Georgia,Talbot County,13263,13263960300
Georgia,Taliaferro County,13265,13265010200
Georgia,Tattnall County,13267,13267950100
Georgia,Tattnall County,13267,13267950201
Georgia,Tattnall County,13267,13267950202
Georgia,Taylor County,13269,13269950200
Georgia,Taylor County,13269,13269950300
Georgia,Telfair County,13271,13271950100
Georgia,Terrell County,13273,13273120300
Georgia,Terrell County,13273,13273120400
Georgia,Thomas County,13275,13275960100
Georgia,Thomas County,13275,13275960700
Georgia,Thomas County,13275,13275960800
Georgia,Tift County,13277,13277960600
Georgia,Tift County,13277,13277960700
Georgia,Tift County,13277,13277960800
Georgia,Toombs County,13279,13279970100
Georgia,Toombs County,13279,13279970200
Georgia,Toombs County,13279,13279970500
Georgia,Treutlen County,13283,13283960200
Georgia,Troup County,13285,13285960600
Georgia,Troup County,13285,13285960800
Georgia,Turner County,13287,13287970200
Georgia,Walton County,13297,13297110400
Georgia,Ware County,13299,13299950400
Georgia,Ware County,13299,13299950700
Georgia,Ware County,13299,13299950800
Georgia,Warren County,13301,13301970400
Georgia,Washington County,13303,13303950300
Georgia,Washington County,13303,13303950700
Georgia,Wayne County,13305,13305970300
Georgia,Webster County,13307,13307960100
Georgia,Wheeler County,13309,13309780200
Georgia,Wilcox County,13315,13315960100
Georgia,Wilcox County,13315,13315960400
Hawaii,Hawaii County,15001,15001020300
Hawaii,Hawaii County,15001,15001020500
Hawaii,Hawaii County,15001,15001021013
Hawaii,Hawaii County,15001,15001021101
Hawaii,Hawaii County,15001,15001021106
Hawaii,Honolulu County,15003,15003005100
Hawaii,Honolulu County,15003,15003005200
Hawaii,Honolulu County,15003,15003005400
Hawaii,Honolulu County,15003,15003006202
Hawaii,Honolulu County,15003,15003006302
Hawaii,Honolulu County,15003,15003009701
Idaho,Ada County,16001,16001000100
Idaho,Bannock County,16005,16005000800
Idaho,Bannock County,16005,16005000900
Idaho,Bannock County,16005,16005001601
Idaho,Canyon County,16027,16027021300
Idaho,Cassia County,16031,16031950400
Idaho,Kootenai County,16055,16055000900
Idaho,Latah County,16057,16057005100
Idaho,Latah County,16057,16057005400
Idaho,Madison County,16065,16065950301
Idaho,Madison County,16065,16065950302
Illinois,Adams County,17001,17001000400
Illinois,Adams County,17001,17001000700
Illinois,Adams County,17001,17001000800
Illinois,Alexander County,17003,17003957800
Illinois,Alexander County,17003,17003957900
Illinois,Champaign County,17019,17019000200
Illinois,Champaign County,17019,17019000301
Illinois,Champaign County,17019,17019000302
Illinois,Champaign County,17019,17019000401
Illinois,Champaign County,17019,17019000402
Illinois,Champaign County,17019,17019005300
Illinois,Champaign County,17019,17019005800
Illinois,Champaign County,17019,17019005900
Illinois,Champaign County,17019,17019006000
Illinois,Champaign County,17019,17019011100
Illinois,Coles County,17029,17029000700
Illinois,Coles County,17029,17029000800
Illinois,Cook County,17031,17031010100
Illinois,Cook County,17031,17031010502
Illinois,Cook County,17031,17031010503
Illinois,Cook County,17031,17031030104
Illinois,Cook County,17031,17031031200
Illinois,Cook County,17031,17031031501
Illinois,Cook County,17031,17031031502
Illinois,Cook County,17031,17031031700
Illinois,Cook County,17031,17031140200
Illinois,Cook County,17031,17031220901
Illinois,Cook County,17031,17031221000
Illinois,Cook County,17031,17031230500
Illinois,Cook County,17031,17031230600
Illinois,Cook County,17031,17031230700
Illinois,Cook County,17031,17031230900
Illinois,Cook County,17031,17031231100
Illinois,Cook County,17031,17031231200
Illinois,Cook County,17031,17031231500
Illinois,Cook County,17031,17031240800
Illinois,Cook County,17031,17031240900
Illinois,Cook County,17031,17031241100
Illinois,Cook County,17031,17031242700
Illinois,Cook County,17031,17031251100
Illinois,Cook County,17031,17031251300
Illinois,Cook County,17031,17031251400
Illinois,Cook County,17031,17031251500
Illinois,Cook County,17031,17031251600
Illinois,Cook County,17031,17031251800
Illinois,Cook County,17031,17031251900
Illinois,Cook County,17031,17031252000
Illinois,Cook County,17031,17031252101
Illinois,Cook County,17031,17031252102
Illinois,Cook County,17031,17031252201
Illinois,Cook County,17031,17031252202
Illinois,Cook County,17031,17031260100
Illinois,Cook County,17031,17031260200
Illinois,Cook County,17031,17031260300
Illinois,Cook County,17031,17031260400
Illinois,Cook County,17031,17031260500
Illinois,Cook County,17031,17031260600
Illinois,Cook County,17031,17031260700
Illinois,Cook County,17031,17031260900
Illinois,Cook County,17031,17031261000
Illinois,Cook County,17031,17031270500
Illinois,Cook County,17031,17031271200
Illinois,Cook County,17031,17031271300
Illinois,Cook County,17031,17031271400
Illinois,Cook County,17031,17031271800
Illinois,Cook County,17031,17031280400
Illinois,Cook County,17031,17031280800
Illinois,Cook County,17031,17031280900
Illinois,Cook County,17031,17031282700
Illinois,Cook County,17031,17031283100
Illinois,Cook County,17031,17031290900
Illinois,Cook County,17031,17031291200
Illinois,Cook County,17031,17031292200
Illinois,Cook County,17031,17031292400
Illinois,Cook County,17031,17031292500
Illinois,Cook County,17031,17031300600
Illinois,Cook County,17031,17031300700
Illinois,Cook County,17031,17031300800
Illinois,Cook County,17031,17031300900
Illinois,Cook County,17031,17031301100
Illinois,Cook County,17031,17031301200
Illinois,Cook County,17031,17031310700
Illinois,Cook County,17031,17031310900
Illinois,Cook County,17031,17031340500
Illinois,Cook County,17031,17031340600
Illinois,Cook County,17031,17031350400
Illinois,Cook County,17031,17031351100
Illinois,Cook County,17031,17031351400
Illinois,Cook County,17031,17031380100
Illinois,Cook County,17031,17031380200
Illinois,Cook County,17031,17031380500
Illinois,Cook County,17031,17031381200
Illinois,Cook County,17031,17031381800
Illinois,Cook County,17031,17031390300
Illinois,Cook County,17031,17031390400
Illinois,Cook County,17031,17031400300
Illinois,Cook County,17031,17031400400
Illinois,Cook County,17031,17031400500
Illinois,Cook County,17031,17031400800
Illinois,Cook County,17031,17031410200
Illinois,Cook County,17031,17031420100
Illinois,Cook County,17031,17031420200
Illinois,Cook County,17031,17031420300
Illinois,Cook County,17031,17031420400
Illinois,Cook County,17031,17031420600
Illinois,Cook County,17031,17031420700
Illinois,Cook County,17031,17031420800
Illinois,Cook County,17031,17031421200
Illinois,Cook County,17031,17031430101
Illinois,Cook County,17031,17031430102
Illinois,Cook County,17031,17031430200
Illinois,Cook County,17031,17031430300
Illinois,Cook County,17031,17031430400
Illinois,Cook County,17031,17031430500
Illinois,Cook County,17031,17031430700
Illinois,Cook County,17031,17031431301
Illinois,Cook County,17031,17031431302
Illinois,Cook County,17031,17031431400
Illinois,Cook County,17031,17031440101
Illinois,Cook County,17031,17031440102
Illinois,Cook County,17031,17031460100
Illinois,Cook County,17031,17031460200
Illinois,Cook County,17031,17031460301
Illinois,Cook County,17031,17031460302
Illinois,Cook County,17031,17031460600
Illinois,Cook County,17031,17031460700
Illinois,Cook County,17031,17031461000
Illinois,Cook County,17031,17031491000
Illinois,Cook County,17031,17031491300
Illinois,Cook County,17031,17031491400
Illinois,Cook County,17031,17031500200
Illinois,Cook County,17031,17031520200
Illinois,Cook County,17031,17031530100
Illinois,Cook County,17031,17031530200
Illinois,Cook County,17031,17031530600
Illinois,Cook County,17031,17031540101
Illinois,Cook County,17031,17031540102
Illinois,Cook County,17031,17031610300
Illinois,Cook County,17031,17031610400
Illinois,Cook County,17031,17031611000
Illinois,Cook County,17031,17031611100
Illinois,Cook County,17031,17031611200
Illinois,Cook County,17031,17031611300
Illinois,Cook County,17031,17031611400
Illinois,Cook County,17031,17031611500
Illinois,Cook County,17031,17031611600
Illinois,Cook County,17031,17031611700
Illinois,Cook County,17031,17031611900
Illinois,Cook County,17031,17031612000
Illinois,Cook County,17031,17031612100
Illinois,Cook County,17031,17031660301
Illinois,Cook County,17031,17031660302
Illinois,Cook County,17031,17031660600
Illinois,Cook County,17031,17031660900
Illinois,Cook County,17031,17031670100
Illinois,Cook County,17031,17031670200
Illinois,Cook County,17031,17031670300
Illinois,Cook County,17031,17031670400
Illinois,Cook County,17031,17031670500
Illinois,Cook County,17031,17031670600
Illinois,Cook County,17031,17031670700
Illinois,Cook County,17031,17031670800
Illinois,Cook County,17031,17031670900
Illinois,Cook County,17031,17031671100
Illinois,Cook County,17031,17031671200
Illinois,Cook County,17031,17031671300
Illinois,Cook County,17031,17031671500
Illinois,Cook County,17031,17031671600
Illinois,Cook County,17031,17031680500
Illinois,Cook County,17031,17031680600
Illinois,Cook County,17031,17031680900
Illinois,Cook County,17031,17031681000
Illinois,Cook County,17031,17031681100
Illinois,Cook County,17031,17031681200
Illinois,Cook County,17031,17031681300
Illinois,Cook County,17031,17031681400
Illinois,Cook County,17031,17031690300
Illinois,Cook County,17031,17031690400
Illinois,Cook County,17031,17031690900
Illinois,Cook County,17031,17031691100
Illinois,Cook County,17031,17031691200
Illinois,Cook County,17031,17031691500
Illinois,Cook County,17031,17031710100
Illinois,Cook County,17031,17031710200
Illinois,Cook County,17031,17031710900
Illinois,Cook County,17031,17031808702
Illinois,Cook County,17031,17031809300
Illinois,Cook County,17031,17031813301
Illinois,Cook County,17031,17031821500
Illinois,Cook County,17031,17031823603
Illinois,Cook County,17031,17031824300
Illinois,Cook County,17031,17031826901
Illinois,Cook County,17031,17031826902
Illinois,Cook County,17031,17031827300
Illinois,Cook County,17031,17031827400
Illinois,Cook County,17031,17031829000
Illinois,Cook County,17031,17031829100
Illinois,Cook County,17031,17031829302
Illinois,Cook County,17031,17031829401
Illinois,Cook County,17031,17031829700
Illinois,Cook County,17031,17031833300
Illinois,Cook County,17031,17031833900
Illinois,Cook County,17031,17031834500
Illinois,Cook County,17031,17031834600
Illinois,Cook County,17031,17031834700
Illinois,Cook County,17031,17031834800
Illinois,Cook County,17031,17031834900
Illinois,Cook County,17031,17031835500
Illinois,Cook County,17031,17031835900
Illinois,Cook County,17031,17031836000
Illinois,Cook County,17031,17031836100
Illinois,Cook County,17031,17031836400
Illinois,Cook County,17031,17031836700
Illinois,Cook County,17031,17031836800
Illinois,Cook County,17031,17031836900
Illinois,Cook County,17031,17031837000
Illinois,Cook County,17031,17031837100
Illinois,Cook County,17031,17031837300
Illinois,Cook County,17031,17031837400
Illinois,Cook County,17031,17031838000
Illinois,Cook County,17031,17031838100
Illinois,Cook County,17031,17031838600
Illinois,Cook County,17031,17031838700
Illinois,Cook County,17031,17031838800
Illinois,Cook County,17031,17031840700
Illinois,Cook County,17031,17031841100
Illinois,Cook County,17031,17031841500
Illinois,Cook County,17031,17031841600
Illinois,Cook County,17031,17031841700
Illinois,Cook County,17031,17031841800
Illinois,Cook County,17031,17031842500
Illinois,Cook County,17031,17031842900
Illinois,Cook County,17031,17031843000
Illinois,Cook County,17031,17031843100
Illinois,Cook County,17031,17031843400
Illinois,Cook County,17031,17031843600
Illinois,Cook County,17031,17031843900
Illinois,DeKalb County,17037,17037001001
Illinois,DeKalb County,17037,17037001002
Illinois,DeKalb County,17037,17037002200
Illinois,Franklin County,17055,17055041000
Illinois,Henry County,17073,17073030800
Illinois,Jackson County,17077,17077010700
Illinois,Jackson County,17077,17077010800
Illinois,Jackson County,17077,17077010900
Illinois,Jackson County,17077,17077011100
Illinois,Jackson County,17077,17077011200
Illinois,Jackson County,17077,17077011400
Illinois,Jackson County,17077,17077011700
Illinois,Jefferson County,17081,17081050900
Illinois,Jefferson County,17081,17081051000
Illinois,Kane County,17089,17089854700
Illinois,Kankakee County,17091,17091011000
Illinois,Kankakee County,17091,17091011400
Illinois,Kankakee County,17091,17091011500
Illinois,Kankakee County,17091,17091011600
Illinois,Kankakee County,17091,17091012300
Illinois,Knox County,17095,17095000800
Illinois,Knox County,17095,17095000900
Illinois,Knox County,17095,17095001100
Illinois,Lake County,17097,17097862300
Illinois,Lake County,17097,17097862800
Illinois,McDonough County,17109,17109010400
Illinois,McDonough County,17109,17109010500
Illinois,McLean County,17113,17113000102
Illinois,McLean County,17113,17113000104
Illinois,McLean County,17113,17113000200
Illinois,McLean County,17113,17113000400
Illinois,McLean County,17113,17113000501
Illinois,Macon County,17115,17115000200
Illinois,Macon County,17115,17115000300
Illinois,Macon County,17115,17115000500
Illinois,Macon County,17115,17115000600
Illinois,Macon County,17115,17115000900
Illinois,Macon County,17115,17115002000
Illinois,Macon County,17115,17115003100
Illinois,Madison County,17119,17119400600
Illinois,Madison County,17119,17119400700
Illinois,Madison County,17119,17119402400
Illinois,Madison County,17119,17119402500
Illinois,Madison County,17119,17119404000
Illinois,Marion County,17121,17121952500
Illinois,Marion County,17121,17121952700
Illinois,Morgan County,17137,17137951600
Illinois,Peoria County,17143,17143000100
Illinois,Peoria County,17143,17143000200
Illinois,Peoria County,17143,17143000300
Illinois,Peoria County,17143,17143000500
Illinois,Peoria County,17143,17143000600
Illinois,Peoria County,17143,17143000900
Illinois,Peoria County,17143,17143001200
Illinois,Peoria County,17143,17143001300
Illinois,Peoria County,17143,17143001500
Illinois,Peoria County,17143,17143001600
Illinois,Peoria County,17143,17143001800
Illinois,Peoria County,17143,17143001900
Illinois,Peoria County,17143,17143005000
Illinois,Pulaski County,17153,17153971000
Illinois,Pulaski County,17153,17153971100
Illinois,Richland County,17159,17159978000
Illinois,Rock Island County,17161,17161022300
Illinois,Rock Island County,17161,17161022600
Illinois,Rock Island County,17161,17161023500
Illinois,Rock Island County,17161,17161023600
Illinois,St. Clair County,17163,17163500400
Illinois,St. Clair County,17163,17163500500
Illinois,St. Clair County,17163,17163500900
Illinois,St. Clair County,17163,17163501300
Illinois,St. Clair County,17163,17163502200
Illinois,St. Clair County,17163,17163502401
Illinois,St. Clair County,17163,17163502500
Illinois,St. Clair County,17163,17163502603
Illinois,St. Clair County,17163,17163502700
Illinois,St. Clair County,17163,17163502800
Illinois,St. Clair County,17163,17163502900
Illinois,St. Clair County,17163,17163504500
Illinois,St. Clair County,17163,17163504600
Illinois,Saline County,17165,17165955500
Illinois,Sangamon County,17167,17167000800
Illinois,Sangamon County,17167,17167000900
Illinois,Sangamon County,17167,17167001400
Illinois,Sangamon County,17167,17167001500
Illinois,Sangamon County,17167,17167001600
Illinois,Sangamon County,17167,17167001700
Illinois,Sangamon County,17167,17167002300
Illinois,Sangamon County,17167,17167002400
Illinois,Stephenson County,17177,17177000700
Illinois,Stephenson County,17177,17177000800
Illinois,Vermilion County,17183,17183000100
Illinois,Vermilion County,17183,17183000200
Illinois,Vermilion County,17183,17183000400
Illinois,Vermilion County,17183,17183000600
Illinois,White County,17193,17193958000
Illinois,Will County,17197,17197881200
Illinois,Will County,17197,17197881302
Illinois,Will County,17197,17197881900
Illinois,Will County,17197,17197882000
Illinois,Will County,17197,17197882500
Illinois,Williamson County,17199,17199021000
Illinois,Winnebago County,17201,17201001000
Illinois,Winnebago County,17201,17201001100
Illinois,Winnebago County,17201,17201001200
Illinois,Winnebago County,17201,17201002100
Illinois,Winnebago County,17201,17201002400
Illinois,Winnebago County,17201,17201002500
Illinois,Winnebago County,17201,17201002600
Illinois,Winnebago County,17201,17201002800
Illinois,Winnebago County,17201,17201002900
Illinois,Winnebago County,17201,17201003200
Indiana,Allen County,18003,18003001200
Indiana,Allen County,18003,18003001300
Indiana,Allen County,18003,18003001600
Indiana,Allen County,18003,18003001700
Indiana,Allen County,18003,18003002000
Indiana,Allen County,18003,18003002800
Indiana,Allen County,18003,18003004300
Indiana,Allen County,18003,18003004400
Indiana,Delaware County,18035,18035000300
Indiana,Delaware County,18035,18035000400
Indiana,Delaware County,18035,18035000600
Indiana,Delaware County,18035,18035000700
Indiana,Delaware County,18035,18035000902
Indiana,Delaware County,18035,18035001000
Indiana,Delaware County,18035,18035001200
Indiana,Delaware County,18035,18035001700
Indiana,Delaware County,18035,18035002100
Indiana,Delaware County,18035,18035002800
Indiana,Elkhart County,18039,18039002600
Indiana,Elkhart County,18039,18039002700
Indiana,Floyd County,18043,18043070200
Indiana,Floyd County,18043,18043070801
Indiana,Grant County,18053,18053000200
Indiana,Henry County,18065,18065976300
Indiana,Howard County,18067,18067000200
Indiana,Howard County,18067,18067000400
Indiana,Howard County,18067,18067001200
Indiana,Knox County,18083,18083955300
Indiana,Knox County,18083,18083955400
Indiana,Lake County,18089,18089010201
Indiana,Lake County,18089,18089010203
Indiana,Lake County,18089,18089010205
Indiana,Lake County,18089,18089010302
Indiana,Lake County,18089,18089010304
Indiana,Lake County,18089,18089010500
Indiana,Lake County,18089,18089010900
Indiana,Lake County,18089,18089011100
Indiana,Lake County,18089,18089011300
Indiana,Lake County,18089,18089011400
Indiana,Lake County,18089,18089011500
Indiana,Lake County,18089,18089011700
Indiana,Lake County,18089,18089011900
Indiana,Lake County,18089,18089012000
Indiana,Lake County,18089,18089012100
Indiana,Lake County,18089,18089012200
Indiana,Lake County,18089,18089012300
Indiana,Lake County,18089,18089012400
Indiana,Lake County,18089,18089012600
Indiana,Lake County,18089,18089012700
Indiana,Lake County,18089,18089012800
Indiana,Lake County,18089,18089020600
Indiana,Lake County,18089,18089030100
Indiana,Lake County,18089,18089030200
Indiana,Lake County,18089,18089030300
Indiana,Lake County,18089,18089030400
Indiana,Lake County,18089,18089031000
Indiana,Lake County,18089,18089041200
Indiana,LaPorte County,18091,18091040100
Indiana,Madison County,18095,18095000300
Indiana,Madison County,18095,18095000400
Indiana,Madison County,18095,18095000500
Indiana,Madison County,18095,18095000800
Indiana,Marion County,18097,18097322600
Indiana,Marion County,18097,18097330803
Indiana,Marion County,18097,18097330804
Indiana,Marion County,18097,18097341200
Indiana,Marion County,18097,18097341600
Indiana,Marion County,18097,18097350300
Indiana,Marion County,18097,18097350500
Indiana,Marion County,18097,18097350800
Indiana,Marion County,18097,18097350900
Indiana,Marion County,18097,18097351000
Indiana,Marion County,18097,18097351200
Indiana,Marion County,18097,18097352100
Indiana,Marion County,18097,18097352300
Indiana,Marion County,18097,18097352600
Indiana,Marion County,18097,18097352700
Indiana,Marion County,18097,18097353500
Indiana,Marion County,18097,18097353600
Indiana,Marion County,18097,18097354500
Indiana,Marion County,18097,18097354700
Indiana,Marion County,18097,18097354800
Indiana,Marion County,18097,18097354900
Indiana,Marion County,18097,18097355000
Indiana,Marion County,18097,18097355600
Indiana,Marion County,18097,18097355900
Indiana,Marion County,18097,18097356400
Indiana,Marion County,18097,18097356900
Indiana,Marion County,18097,18097357200
Indiana,Marion County,18097,18097357300
Indiana,Marion County,18097,18097357400
Indiana,Marion County,18097,18097360101
Indiana,Marion County,18097,18097360102
Indiana,Marion County,18097,18097391000
Indiana,Monroe County,18105,18105000100
Indiana,Monroe County,18105,18105000201
Indiana,Monroe County,18105,18105000202
Indiana,Monroe County,18105,18105000301
Indiana,Monroe County,18105,18105000302
Indiana,Monroe County,18105,18105000601
Indiana,Monroe County,18105,18105000602
Indiana,Monroe County,18105,18105001101
Indiana,Monroe County,18105,18105001600
Indiana,Porter County,18127,18127050900
Indiana,St. Joseph County,18141,18141000600
Indiana,St. Joseph County,18141,18141001700
Indiana,St. Joseph County,18141,18141001900
Indiana,St. Joseph County,18141,18141002000
Indiana,St. Joseph County,18141,18141002100
Indiana,St. Joseph County,18141,18141002300
Indiana,St. Joseph County,18141,18141002700
Indiana,St. Joseph County,18141,18141002900
Indiana,St. Joseph County,18141,18141003000
Indiana,Tippecanoe County,18157,18157000400
Indiana,Tippecanoe County,18157,18157005300
Indiana,Tippecanoe County,18157,18157005400
Indiana,Tippecanoe County,18157,18157005500
Indiana,Tippecanoe County,18157,18157010300
Indiana,Tippecanoe County,18157,18157010500
Indiana,Tippecanoe County,18157,18157011100
Indiana,Vanderburgh County,18163,18163001200
Indiana,Vanderburgh County,18163,18163001300
Indiana,Vanderburgh County,18163,18163001400
Indiana,Vanderburgh County,18163,18163001700
Indiana,Vanderburgh County,18163,18163001900
Indiana,Vanderburgh County,18163,18163002000
Indiana,Vanderburgh County,18163,18163002600
Indiana,Vigo County,18167,18167000300
Indiana,Vigo County,18167,18167000500
Indiana,Vigo County,18167,18167000600
Indiana,Vigo County,18167,18167000700
Indiana,Vigo County,18167,18167001900
Indiana,Vigo County,18167,18167010500
Indiana,Vigo County,18167,18167011100
Indiana,Wayne County,18177,18177000200
Indiana,Wayne County,18177,18177000900
Iowa,Black Hawk County,19013,19013000100
Iowa,Black Hawk County,19013,19013000300
Iowa,Black Hawk County,19013,19013000700
Iowa,Black Hawk County,19013,19013000900
Iowa,Black Hawk County,19013,19013001701
Iowa,Black Hawk County,19013,19013001800
Iowa,Black Hawk County,19013,19013002303
Iowa,Black Hawk County,19013,19013002304
Iowa,Dubuque County,19061,19061000100
Iowa,Johnson County,19103,19103000600
Iowa,Johnson County,19103,19103001100
Iowa,Johnson County,19103,19103001600
Iowa,Johnson County,19103,19103002100
Iowa,Johnson County,19103,19103002300
Iowa,Lee County,19111,19111490800
Iowa,Linn County,19113,19113001900
Iowa,Linn County,19113,19113002700
Iowa,Polk County,19153,19153001100
Iowa,Polk County,19153,19153001200
Iowa,Polk County,19153,19153002600
Iowa,Polk County,19153,19153004800
Iowa,Polk County,19153,19153005200
Iowa,Pottawattamie County,19155,19155030900
Iowa,Scott County,19163,19163010600
Iowa,Scott County,19163,19163010700
Iowa,Scott County,19163,19163010800
Iowa,Scott County,19163,19163010900
Iowa,Story County,19169,19169000500
Iowa,Story County,19169,19169000700
Iowa,Story County,19169,19169001000
Iowa,Story County,19169,19169001100
Iowa,Story County,19169,19169001301
Iowa,Wapello County,19179,19179960200
Iowa,Wapello County,19179,19179960500
Iowa,Webster County,19187,19187000700
Iowa,Woodbury County,19193,19193001200
Iowa,Woodbury County,19193,19193001300
Iowa,Woodbury County,19193,19193001500
Iowa,Woodbury County,19193,19193003600
Kansas,Crawford County,20037,20037957100
Kansas,Crawford County,20037,20037957500
Kansas,Douglas County,20045,20045000300
Kansas,Douglas County,20045,20045000400
Kansas,Douglas County,20045,20045000502
Kansas,Douglas County,20045,20045000901
Kansas,Ellis County,20051,20051072900
Kansas,Leavenworth County,20103,20103070100
Kansas,Lyon County,20111,20111000100
Kansas,Lyon County,20111,20111000400
Kansas,Reno County,20155,20155000600
Kansas,Riley County,20161,20161000303
Kansas,Riley County,20161,20161000304
Kansas,Riley County,20161,20161000500
Kansas,Riley County,20161,20161000801
Kansas,Riley County,20161,20161000802
Kansas,Riley County,20161,20161001100
Kansas,Sedgwick County,20173,20173000100
Kansas,Sedgwick County,20173,20173000400
Kansas,Sedgwick County,20173,20173000600
Kansas,Sedgwick County,20173,20173000700
Kansas,Sedgwick County,20173,20173000800
Kansas,Sedgwick County,20173,20173000900
Kansas,Sedgwick County,20173,20173001100
Kansas,Sedgwick County,20173,20173001800
Kansas,Sedgwick County,20173,20173002400
Kansas,Sedgwick County,20173,20173002600
Kansas,Sedgwick County,20173,20173003700
Kansas,Sedgwick County,20173,20173004300
Kansas,Sedgwick County,20173,20173006500
Kansas,Sedgwick County,20173,20173006800
Kansas,Sedgwick County,20173,20173007800
Kansas,Seward County,20175,20175966000
Kansas,Shawnee County,20177,20177000400
Kansas,Shawnee County,20177,20177000500
Kansas,Shawnee County,20177,20177000600
Kansas,Shawnee County,20177,20177001100
Kansas,Shawnee County,20177,20177002900
Kansas,Shawnee County,20177,20177003100
Kansas,Shawnee County,20177,20177004000
Kansas,Wyandotte County,20209,20209040200
Kansas,Wyandotte County,20209,20209040300
Kansas,Wyandotte County,20209,20209040700
Kansas,Wyandotte County,20209,20209040800
Kansas,Wyandotte County,20209,20209040900
Kansas,Wyandotte County,20209,20209041000
Kansas,Wyandotte County,20209,20209041100
Kansas,Wyandotte County,20209,20209041700
Kansas,Wyandotte County,20209,20209041800
Kansas,Wyandotte County,20209,20209042001
Kansas,Wyandotte County,20209,20209042002
Kansas,Wyandotte County,20209,20209042300
Kansas,Wyandotte County,20209,20209042400
Kansas,Wyandotte County,20209,20209042600
Kansas,Wyandotte County,20209,20209042700
Kansas,Wyandotte County,20209,20209042800
Kansas,Wyandotte County,20209,20209043905
Kansas,Wyandotte County,20209,20209045100
Kentucky,Adair County,21001,21001970300
Kentucky,Adair County,21001,21001970401
Kentucky,Adair County,21001,21001970500
Kentucky,Adair County,21001,21001970600
Kentucky,Barren County,21009,21009950400
Kentucky,Bath County,21011,21011970100
Kentucky,Bell County,21013,21013960100
Kentucky,Bell County,21013,21013960200
Kentucky,Bell County,21013,21013960500
Kentucky,Bell County,21013,21013960600
Kentucky,Bell County,21013,21013960800
Kentucky,Bell County,21013,21013961100
Kentucky,Boyd County,21019,21019030200
Kentucky,Boyd County,21019,21019030800
Kentucky,Boyle County,21021,21021930300
Kentucky,Breathitt County,21025,21025920100
Kentucky,Breathitt County,21025,21025920200
Kentucky,Breathitt County,21025,21025920300
Kentucky,Breathitt County,21025,21025920400
Kentucky,Breathitt County,21025,21025920500
Kentucky,Breathitt County,21025,21025920600
Kentucky,Breathitt County,21025,21025920700
Kentucky,Butler County,21031,21031930300
Kentucky,Calloway County,21035,21035010301
Kentucky,Calloway County,21035,21035010302
Kentucky,Calloway County,21035,21035010400
Kentucky,Campbell County,21037,21037050100
Kentucky,Campbell County,21037,21037050500
Kentucky,Carter County,21043,21043960100
Kentucky,Carter County,21043,21043960400
Kentucky,Casey County,21045,21045950100
Kentucky,Casey County,21045,21045950500
Kentucky,Christian County,21047,21047200100
Kentucky,Christian County,21047,21047200200
Kentucky,Christian County,21047,21047200300
Kentucky,Christian County,21047,21047200400
Kentucky,Christian County,21047,21047200800
Kentucky,Clay County,21051,21051950100
Kentucky,Clay County,21051,21051950200
Kentucky,Clay County,21051,21051950300
Kentucky,Clay County,21051,21051950400
Kentucky,Clay County,21051,21051950500
Kentucky,Clay County,21051,21051950600
Kentucky,Clinton County,21053,21053970201
Kentucky,Clinton County,21053,21053970202
Kentucky,Cumberland County,21057,21057950100
Kentucky,Daviess County,21059,21059000100
Kentucky,Daviess County,21059,21059000200
Kentucky,Daviess County,21059,21059000300
Kentucky,Daviess County,21059,21059000400
Kentucky,Elliott County,21063,21063920100
Kentucky,Elliott County,21063,21063920200
Kentucky,Estill County,21065,21065920200
Kentucky,Estill County,21065,21065920300
Kentucky,Estill County,21065,21065920400
Kentucky,Fayette County,21067,21067000101
Kentucky,Fayette County,21067,21067000102
Kentucky,Fayette County,21067,21067000200
Kentucky,Fayette County,21067,21067000300
Kentucky,Fayette County,21067,21067000400
Kentucky,Fayette County,21067,21067000801
Kentucky,Fayette County,21067,21067000802
Kentucky,Fayette County,21067,21067000900
Kentucky,Fayette County,21067,21067001800
Kentucky,Fayette County,21067,21067001900
Kentucky,Floyd County,21071,21071920400
Kentucky,Floyd County,21071,21071920500
Kentucky,Floyd County,21071,21071920600
Kentucky,Floyd County,21071,21071920700
Kentucky,Floyd County,21071,21071920800
Kentucky,Floyd County,21071,21071920900
Kentucky,Floyd County,21071,21071921000
Kentucky,Franklin County,21073,21073071200
Kentucky,Fulton County,21075,21075960100
Kentucky,Fulton County,21075,21075960200
Kentucky,Graves County,21083,21083020100
Kentucky,Grayson County,21085,21085950600
Kentucky,Hardin County,21093,21093001500
Kentucky,Harlan County,21095,21095970100
Kentucky,Harlan County,21095,21095970200
Kentucky,Harlan County,21095,21095970500
Kentucky,Harlan County,21095,21095970600
Kentucky,Harlan County,21095,21095970700
Kentucky,Harlan County,21095,21095970800
Kentucky,Harlan County,21095,21095970900
Kentucky,Harlan County,21095,21095971000
Kentucky,Harlan County,21095,21095971300
Kentucky,Hart County,21099,21099970300
Kentucky,Hart County,21099,21099970400
Kentucky,Henderson County,21101,21101020100
Kentucky,Henderson County,21101,21101020200
Kentucky,Henderson County,21101,21101020300
Kentucky,Henderson County,21101,21101020400
Kentucky,Hopkins County,21107,21107970400
Kentucky,Hopkins County,21107,21107970600
Kentucky,Hopkins County,21107,21107970900
Kentucky,Hopkins County,21107,21107971100
